,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
174,,Monday May 17 06:10:47 +0000 2021,,https://twitter.com/babkazpiasku/status/1394173534973345793/photo/1,,0,1394173534973345793,,,,pl,,False,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dziękuje ci Boże za zdalna hybrydę 😩❤️ https://t.co/tlZxpgg4NX,https://twitter.com/babkazpiasku/status/1394173534973345793,Sun 10 16 17:47:13 +0000 2016,787711510403481602,False,I’m a slut for Harry bro…,59985,164,344,1,Trójkąt Bermudzki,𝘮𝘢𝘳𝘵𝘴 WILL SEE H.⚡️,babkazpiasku,7801,,,False
175,,Sunday May 16 13:08:28 +0000 2021,,,,0,1393916259503312900,krzysztof_godek,1.393849101561774e+18,2902082811.0,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@krzysztof_godek @DominikKucinsk 1. Nic lepszego od PiS NIE MAMY.
2. Ten rząd rozpoczął reformę szkolnictwa i ją sukcesywnie prowadzi.
3. Nauka zdalna, w dobie pandemii, była koniecznością - praktykowano ją na całym świecie. Gdyby Polacy byli bardziej subordynowani, szybciej by się uporano z zarazą.",https://twitter.com/RenataManikowsk/status/1393916259503312900,Sat 08 11 19:45:25 +0000 2012,751796964,False,Szczecinianka; chrześcijanka wyznania katolickiego.,156200,3530,4982,44,"Rhineland-Palatinate, Germany",Renata Manikowska,RenataManikowsk,126632,,,False
176,,Sunday May 16 12:01:05 +0000 2021,,,,1,1393899300938297344,A_G_Ortega,1.3938290987624735e+18,1.3008690240672236e+18,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Lukasz_Paczuski Nauka zdalna jak nauka zdalna ale w gry na full detalach na czymś trzeba będzie śmigać 😉,https://twitter.com/Mariusz05025167/status/1393899300938297344,Mon 04 08 09:24:25 +0000 2019,1115183606668959745,False,Neutralny obserwator sceny politycznej,16808,121,510,2,,Maniek z eNHa,Mariusz05025167,8111,,,False
177,,Monday May 17 09:13:08 +0000 2021,,,,0,1394219423507099649,,,,pl,,,,2,1.3942070026923622e+18,MRiPS_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MarlenaMalag podczas konferencji @ProjektPLorg: musimy zwrócić uwagę na to, żeby Polacy mogli łączyć życie rodzinne z zawodowym. Teraz trwają pracę nad tym, aby praca zdalna znalazła się na stałe w Kodeksie Pracy. #Rodzina",https://twitter.com/KlimiukLeszek/status/1394219423507099649,Tue 07 28 09:38:57 +0000 2020,1288046027518496770,False,,33671,35,170,0,,Leszek Klimiuk,KlimiukLeszek,42053,,,False
178,,Sunday May 16 18:27:54 +0000 2021,,,,1,1393996644916551699,paaandaxoxo,1.3939830695525253e+18,446247426.0,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@paaandaxoxo @lattenawynos Ja mam nadzieję, że się nad nami zlitują i będzie zdalna sesja 😭😭😭",https://twitter.com/tiddlehiddle/status/1393996644916551699,Sun 08 26 15:50:39 +0000 2012,782685528,False,"TREAT PEOPLE WITH KINDNESS 

             
        


she/her                  
  /Fan account.",19280,3706,2537,17,NH06.05.18SM02.04.19ES26.08.22,Chonky Cat¹³,tiddlehiddle,76280,,,False
179,,Sunday May 16 20:59:14 +0000 2021,,,,0,1394034731034071043,,,,pl,,,,9,1.3938290593149993e+18,PAPinformacje,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W przyszłym tygodniu przedstawimy gotowy projekt ustawy regulującej pracę zdalną do konsutacji społecznych i uzgodnień resortowych - zapowiedział wicepremier, minister rozwoju Jarosław Gowin. 
#PAPInformacje 
https://t.co/YfceqkzStI",https://twitter.com/Bartek93794875/status/1394034731034071043,Sun 04 19 12:51:49 +0000 2020,1251855958575366150,False,"Bartekg #PiS

Wierny PiS, przeciw nowej Polskiej Targowicy. Młody konserwatysta, patriota i katolik chrześcijański.",506937,2670,2474,16,,Bartek Grzebalski 🇵🇱♥💪✝️,Bartek93794875,889206,,,False
180,,Sunday May 16 19:58:10 +0000 2021,,,,0,1394019363221561352,AAkceptacja,1.394019361543934e+18,1.3754029483485102e+18,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kogoś, kto wolny czas  spędza w gronie licznych znajomych, lubi zmiany i aktywny tryb życia. Podobnie sprawa się ma z nauką zdalną, uczeń, który nie ma problemów z koncentracją, cechuje się wysoką samodyscypliną nie poniesie takich kosztów nauczania online, jak osoba, która +",https://twitter.com/AAkceptacja/status/1394019363221561352,Fri 03 26 11:03:24 +0000 2021,1375402948348510214,False,,2,9,0,0,,Akcja Akceptacja,AAkceptacja,47,,,False
181,,Sunday May 16 22:49:13 +0000 2021,,,"https://serwisy.gazetaprawna.pl/edukacja/artykuly/1489588,swiadczenia-kompensacyjne-2020-koronawirus-starsi-nauczyciele-odchodza-ze-szkoly.html",0,1394062409237680131,AlbinaMoscicka,1.3940594772430275e+18,1370329160.0,pl,,False,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AlbinaMoscicka @magdakodds Jednak nie masz zbyt wiele praktycznego doświadczenia w tym temacie.
Praca nauczyciela eksploatuje człowieka psychicznie. Po wielu latach pracy w zawodzie nerwy bardzo przeszkadzają człowiekowi osiągać dobre wyniki. Dobitnie obnażyła to zdalna edukacja.

https://t.co/mSQA7NlWzl",https://twitter.com/Robert39937010/status/1394062409237680131,Fri 04 10 07:30:08 +0000 2020,1248513326985904128,False,"Zawodowo analiza systemów informatycznych i procesów biznesowych.
Hobby żagle, narty i majsterkowanie.
Nie dla socjotechniki i propagandy.
Nie tankuję na Orlen.",21686,1637,219,0,,Robert,Robert39937010,12289,,,False
182,,Monday May 17 11:07:25 +0000 2021,wieszwięcej,,https://www.tvp.info/53844517/nauka-zdalna-stacjonarna-nowe-rozporzadzenie-powrot-do-szkol-kiedy-i-na-jakich-zasadach-beda-zajecia-w-szkolach-kiedy-powrot-pozostalych-rocznikow-nauka-hybrydowa-obostrzenia-w-maju,0,1394248182780121088,,,,pl,,False,,1,1.3942478260543898e+18,tvp_info,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nauka zdalna i stacjonarna. Od dziś obowiązuje nowe rozporządzenie
#wieszwięcej 

Zobacz więcej: https://t.co/iT2To3fyCw https://t.co/b2MwmSOtSS",https://twitter.com/hijsiufuuehff/status/1394248182780121088,Sat 07 25 22:17:33 +0000 2020,1287149969762377730,False,dla znajomych rtl,7110,78,110,3,wojewodztwo sobelskie,ltr,hijsiufuuehff,4874,,,False
183,,Sunday May 16 12:34:02 +0000 2021,,,https://twitter.com/HIREMAIDEA/status/1393906089578536961,14,1393907594914410499,,,,pl,,False,1.393906089578537e+18,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wzrost przypadków w Singapurze powoduje naukę zdalną,  daleko nam do ich wyniku ale my szkoły otwieramy,  @CzarnekP i @MEIN_GOV_PL , robicie to celowo, bo myślący człowiek umie się wycofać z każdego pomysłu.
cc: @TOKFM_NEWS @OnetWiadomosci @NewsweekPolska @gazeta_wyborcza https://t.co/fBslqJg5eY",https://twitter.com/ZielonyPit/status/1393907594914410499,Sun 07 12 21:22:16 +0000 2020,1282425017825988611,False,"wolność,  szacunek, prawda, sport, lotnictwo, polityka,  tu prywatnie
#TAN",64410,185,269,1,"Mazowieckie, Polska",Piotr,ZielonyPit,7479,,,False
184,,Sunday May 16 15:36:51 +0000 2021,,,,0,1393953601354182661,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kedlarski W lockdownie jest tak: rano gary, potem zdalna praca z kontola zdalnej nauki dzieci, posilki, sprzatanie, praca zdalna, co 5 min pytania, co 1 godz ""jesteśmy glodni"", praca domowa, konczenie rzeczy do pracy. Skłonność do kolejnego potomka = 0.00001",https://twitter.com/JoannaKotowska2/status/1393953601354182661,Sun 05 27 16:57:46 +0000 2018,1000783129844617216,False,Humility will make you master. Tomorrow is today waiting for its chance to happen. Chair of Polish Association New Cinemas.,7264,119,765,0,"Warszawa, Polska",Joanna Kotłowska,JoannaKotowska2,6050,,,False
185,,Monday May 17 10:33:54 +0000 2021,,,,1,1394239749431472135,RobbieSondaze,1.3942388747345388e+18,1.2713992977503683e+18,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RobbieSondaze Tak, Szwajcaria przy najbliższej okazji. Kanton Genewy, gdzieś na wsi i praca zdalna.",https://twitter.com/konprz/status/1394239749431472135,Fri 03 13 21:19:10 +0000 2015,3091459199,False,"Disciple of Jesus Christ.
#Scriptures #Polish #English #Libertarian #dotNET #Tech #Cars #Health",5618,247,148,6,,Konrad ✝️,konprz,11920,,,False
186,,Sunday May 16 09:16:25 +0000 2021,,,https://wgospodarce.pl/informacje/96285-gowin-w-przyszlym-tygodniu-projekt-regulujacy-prace-zdalna,2,1393857862376513539,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gowin: W przyszłym tygodniu projekt regulujący pracę zdalną
https://t.co/9rmBhj0hfP",https://twitter.com/wgospodarce/status/1393857862376513539,Fri 01 20 11:51:27 +0000 2012,469251331,False,Informacje o stanie polskiej gospodarki,1906,10356,599,181,Polska,wGospodarce.pl,wgospodarce,110377,,http://wgospodarce.pl/,False
187,,Monday May 17 10:32:26 +0000 2021,,https://twitter.com/BonkolTV/status/1394239381645447170/photo/1,,44,1394239381645447170,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wykonałem symulację nowego ładu.
Najkorzystniej będzie wybudować osiedla od razu przy kopalniach w ten sposób tworzymy praktycznie ""pracę zdalną"" - INNOWACJA!
1 monopolowy na osiedlu, 1 bar, szpital i ZOO - wystarczy dla prostego ludu.

Gra: Workers &amp; Resources: Soviet Republic https://t.co/Fwhnn5QJKk",https://twitter.com/BonkolTV/status/1394239381645447170,Wed 04 27 18:06:48 +0000 2016,725385723512295425,False,"Influencer - brzmi jak paskudna choroba.
Dla jednych streamer i youtuber a dla innych bezrobotny no-life, wstyd dla rodziny.",1373,6620,57,12,Polska,Bonkol,BonkolTV,3134,,http://twitch.tv/bonkol,False
188,,Monday May 17 09:06:23 +0000 2021,,,,0,1394217722586742785,,,,pl,,,,2,1.3942070026923622e+18,MRiPS_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MarlenaMalag podczas konferencji @ProjektPLorg: musimy zwrócić uwagę na to, żeby Polacy mogli łączyć życie rodzinne z zawodowym. Teraz trwają pracę nad tym, aby praca zdalna znalazła się na stałe w Kodeksie Pracy. #Rodzina",https://twitter.com/IPowiatu/status/1394217722586742785,Wed 06 24 12:45:16 +0000 2020,1275771811427483648,False,,179136,988,1024,5,,Prawo i Sprawiedliwość Łosice,IPowiatu,289806,,,False
189,,Sunday May 16 14:25:53 +0000 2021,,,,0,1393935742670282763,,,,pl,,,,1,1.393911404575576e+18,kucPospolity,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SlawomirMentzen Czemu programiści, projektanci i inżynierzy wszelakiej maści nie mieliby wyjechać? Mogą spokojnie znaleźć sobie pracę zdalną w kraju 1 świata, wyjechać do taniego azjatyckiego kraju, odkładać 70-80% dochodów i żyć lepiej niż w Polsce.",https://twitter.com/Teresa12369786/status/1393935742670282763,Tue 09 01 16:20:05 +0000 2020,1300830722979246081,False,"USA i 🇵🇱.  
""Dusza jest okrętem, rozsądek sterem a prawda portem.""",282438,1920,419,8,Włochy ,"Teresa ""Sofija""",Teresa12369786,202032,,,False
190,,Monday May 17 05:05:28 +0000 2021,wieszwięcej,,https://www.tvp.info/53844517/nauka-zdalna-stacjonarna-nowe-rozporzadzenie-powrot-do-szkol-kiedy-i-na-jakich-zasadach-beda-zajecia-w-szkolach-kiedy-powrot-pozostalych-rocznikow-nauka-hybrydowa-obostrzenia-w-maju,3,1394157094677491714,,,,pl,,False,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Powrót do szkół. Nowe rozporządzenie
#wieszwięcej https://t.co/iT2To3xa16",https://twitter.com/tvp_info/status/1394157094677491714,Mon 06 15 09:00:38 +0000 2009,47295451,False,https://t.co/XzEjWNxvDI #wieszwiecej - najświeższe informacje z kraju i ze świata. Telefon interwencyjny: 601600100,1333,833505,2001,1268,Warszawa,tvp.info 🇵🇱,tvp_info,329674,,,True
191,,Sunday May 16 14:18:41 +0000 2021,,,,0,1393933930605252613,,,,pl,,,,2,1.3939316823031276e+18,DKrawatto,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",16 maja można już napisać  że we wrześniu przez nieodpowiedzialność niezaszczepionej młodzieży psychopata @a_niedzielski ogłosi dalszą naukę zdalną. Przez nieodpowiedzialność rodziców wróci lockdown i szmaty na twarzy. Rujnowania Polski ciąg dalszy.,https://twitter.com/Laweta2/status/1393933930605252613,Tue 06 11 18:20:57 +0000 2019,1138511454104104961,False,"Polka, narodowiec ( bez domieszki krwi żydowskiej) Bóg, Honor, Ojczyzna.",152719,5794,3175,33,,Laweta,Laweta2,265815,,,False
192,,Monday May 17 11:39:04 +0000 2021,,,,0,1394256149877334020,StKarczewski,1.3939925598993162e+18,3337074616.0,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@StKarczewski @AndrzejDuda Wszystkich lekarzy , informatyków, pielegniarki, programistów ,  zapraszam na cypr tu jest fajnie , ciepło, tanio 10% podatku i duża kwota wolna i tanie mieszkania a prace zdalną możecie robić z każdego miejsca",https://twitter.com/GdanskCedrowa/status/1394256149877334020,Thu 12 20 20:59:21 +0000 2012,1025023705,False,"Nie jestem Niemcem,Nie jestem Polakiem Jestem z Gdańska. Kiedyś Polską rządzili mądrzy ludzi aż przyszli ci co za etat chcą dobrowolnych wpłat ***** ***",20281,1138,1998,3,Danzig,Danziger,GdanskCedrowa,26093,,,False
193,,Sunday May 16 12:05:25 +0000 2021,,,"https://www.prawo.pl/kadry/praca-zdalna-czy-pracownik-moze-wyjechac-za-granice-i-tam,506709.html",0,1393900389947293696,sylvcz,1.3935619453626e+18,101564798.0,pl,,False,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sylvcz Mogą, ale jest to tak skomplikowane, że to nie do zrobienia. https://t.co/unlg913ZL0",https://twitter.com/michalkuzi/status/1393900389947293696,Mon 11 09 11:16:33 +0000 2009,88642637,False,I am an optimist. I like to analyze data. I am gathering experience on stock exchange so far and I hope to switch to making money sooner rather than later :),72151,147,549,2,"Bydgoszcz, Poland",Michał Kuziemski,michalkuzi,7405,,,False
194,,Monday May 17 12:39:33 +0000 2021,,,,0,1394271371102982146,,,,pl,,,,21,1.3939058080024904e+18,paaandaxoxo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hejka 😊 piszę pracę licencjacką na temat wpływu pandemii COVID-19 na pracę zdalną i poszukuję osób pracujących zdalnie/hybrydowo chętnych do wypełnienia ankiety ❤️

https://t.co/puGVHMCCeI

jeżeli chcecie mi pomóc to zapraszam do wypełnienia ankiety lub dania rt dla zasięgu 🥰",https://twitter.com/DemStory/status/1394271371102982146,Sun 11 29 20:05:53 +0000 2009,93469061,False,"It's hard to wait around for something you know might never happen, but it's even harder to give up when it's everything you want ✨ fan account / she/her",109369,5023,1638,98,Club Red,Ewa (Taylor’s Version),DemStory,308142,,https://twitter.com/demstory/status/1316460085745520640?s=21,False
195,,Monday May 17 04:47:56 +0000 2021,,,,0,1394152685427961856,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Po prostu świetnie 😠 Wstałam wcześniej, żeby wcześnie zacząć pracę zdalną i nie mogę zalogować się do laptopa 😡",https://twitter.com/RozmarzonaOna/status/1394152685427961856,Sat 11 10 11:51:12 +0000 2012,938898745,False,🙌 Kibic  🏀 Czarni Słupsk,2854,153,203,0,"Słupsk, Polska",Ola.,RozmarzonaOna,6350,,,False
196,,Monday May 17 05:02:19 +0000 2021,,,,0,1394156301853331457,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JanHebel6 Zdalna praca jest akurat wygodna, ja tak pracowałem na długo przed tym cyrkiem",https://twitter.com/GrzegorzNexus/status/1394156301853331457,Fri 04 25 15:51:52 +0000 2014,2463408619,False,,136533,320,857,2,,Grzegorz,GrzegorzNexus,15455,,,False
197,,Sunday May 16 16:28:14 +0000 2021,,,,0,1393966531864842244,,,,pl,,,,21,1.3939058080024904e+18,paaandaxoxo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hejka 😊 piszę pracę licencjacką na temat wpływu pandemii COVID-19 na pracę zdalną i poszukuję osób pracujących zdalnie/hybrydowo chętnych do wypełnienia ankiety ❤️

https://t.co/puGVHMCCeI

jeżeli chcecie mi pomóc to zapraszam do wypełnienia ankiety lub dania rt dla zasięgu 🥰",https://twitter.com/PVRISEXUAL/status/1393966531864842244,Wed 09 12 17:19:56 +0000 2012,819977670,False,always trying to keep warm when you’re the sun.,111278,4238,950,44,she/they | 21 | pl | 🏳️‍🌈 |,mara | exams era,PVRISEXUAL,418139,,https://twitter.com/st_vincent/status/671194548886900737?s=21,False
198,,Sunday May 16 12:49:11 +0000 2021,,,,72,1393911404575576065,kucPospolity,1.3939107822918083e+18,1.3824156076526141e+18,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SlawomirMentzen Czemu programiści, projektanci i inżynierzy wszelakiej maści nie mieliby wyjechać? Mogą spokojnie znaleźć sobie pracę zdalną w kraju 1 świata, wyjechać do taniego azjatyckiego kraju, odkładać 70-80% dochodów i żyć lepiej niż w Polsce.",https://twitter.com/kucPospolity/status/1393911404575576065,Wed 04 14 19:29:09 +0000 2021,1382415607652614155,False,"Zwyczajny kuc, memiarz. Reszta bio zostanie wypełniona waszymi wyzwiskami, kiedy zaczną się pojawiać regularnie.",9388,75,258,0,🇵🇱,Kuc Pospolity,kucPospolity,2367,,,False
199,,Sunday May 16 20:00:15 +0000 2021,pracazdalna,,"https://www.prawo.pl/kadry/praca-zdalna-kiedy-projekt-ustawy-trafi-do-konsultacji,508307.html",0,1394019888834953216,,,,pl,,False,,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Wypłacanie przez pracodawców ryczałtu pokrywającego koszty pracy w domu przewiduje projekt ustawy regulujący pracę zdalną – poinformował @Jaroslaw_Gowin. @MRPiT_GOV_PL zamierza przekazać go do konsultacji publicznej i uzgodnień resortowych. #pracazdalna https://t.co/xHJx8dg9kW,https://twitter.com/PrawoPLserwis/status/1394019888834953216,Thu 06 07 09:21:08 +0000 2018,1004654480485429248,False,"Oficjalny profil serwisu internetowego https://t.co/vaWAdWwf1W Całe prawo w jednym miejscu. Aktualności, opinie, orzeczenia.",2058,4438,455,29,"ul. Przyokopowa 33, Warszawa",Prawo.pl,PrawoPLserwis,13973,,http://Prawo.pl,False
200,,Monday May 17 07:22:53 +0000 2021,,https://twitter.com/tvp3szczecin/status/1394191676189646848/photo/1,https://bit.ly/3yjTFVp,0,1394191676189646848,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Od dziś zmieniają się zasady dotyczące nauki zdalnej i stacjonarnej. Weszło w życie nowe rozporządzenie ministra edukacji i nauki. Uczniowie klas IV-VIII szkół podstawowych oraz uczniowie szkół ponadpodstawowych rozpoczynają naukę w systemie hybrydowym. https://t.co/J6jIqFhvOT https://t.co/7iLgHL725r,https://twitter.com/tvp3szczecin/status/1394191676189646848,Sun 10 09 19:49:31 +0000 2016,785205572408868864,False,"Oficjalny profil telewizji TVP3 Szczecin.
Obiektywne przekazywanie zdarzeń dziejących się w regionie. Prezentowanie spraw ważnych dla mieszkańców regionu.",2246,3107,635,26,"Szczecin, Polska",TVP3 Szczecin,tvp3szczecin,29153,,http://www.szczecin.tvp.pl,False
